seed,episode_index,schedule,steps,initial_selector_sign,initial_selector_confidence,sign_switch_count,positive_sign_steps,negative_sign_steps,sign_sequence,sign_sequence_rle
20260702,353,hold,12,-,0.9689772725105286,0,0,12,------------,-x12
20260702,354,hold,10,-,0.7820199728012085,0,0,10,----------,-x10
20260702,355,hold,1,+,0.9742651581764221,0,1,0,+,+x1
20260702,356,hold,3,-,0.9910321831703186,0,0,3,---,-x3
20260702,357,hold,14,-,0.9887779355049133,0,0,14,--------------,-x14
20260702,358,hold,11,-,0.9255253076553345,0,0,11,-----------,-x11
20260702,359,hold,20,+,0.9987706542015076,0,20,0,++++++++++++++++++++,+x20
20260702,360,hold,10,-,0.8208281993865967,0,0,10,----------,-x10
20260702,361,hold,12,-,0.9998805522918701,0,0,12,------------,-x12
20260702,362,hold,10,+,0.8458520770072937,0,10,0,++++++++++,+x10
20260702,363,hold,13,-,0.98870450258255,0,0,13,-------------,-x13
20260702,364,hold,20,-,0.9999998807907104,0,0,20,--------------------,-x20
20260702,365,hold,9,-,0.718985378742218,0,0,9,---------,-x9
20260702,366,hold,5,-,0.529173731803894,0,0,5,-----,-x5
20260702,367,hold,9,-,0.9905909895896912,0,0,9,---------,-x9
20260702,368,hold,7,+,0.9644156694412231,0,7,0,+++++++,+x7
20260702,369,hold,13,-,0.9999535083770752,0,0,13,-------------,-x13
20260702,370,hold,8,-,0.5335119962692261,0,0,8,--------,-x8
20260702,371,hold,16,-,0.9946228265762329,0,0,16,----------------,-x16
20260702,372,hold,13,-,0.9987673759460449,0,0,13,-------------,-x13
20260702,373,hold,8,-,0.9540999531745911,0,0,8,--------,-x8
20260702,374,hold,5,-,0.5178440809249878,0,0,5,-----,-x5
20260702,375,hold,5,-,0.8228681683540344,0,0,5,-----,-x5
20260702,376,hold,8,-,0.9993508458137512,0,0,8,--------,-x8
20260702,377,hold,6,-,0.9068863391876221,0,0,6,------,-x6
20260702,378,hold,7,-,0.9777377843856812,0,0,7,-------,-x7
20260702,379,hold,9,-,0.7355959415435791,0,0,9,---------,-x9
20260702,380,hold,11,-,0.9953959584236145,0,0,11,-----------,-x11
20260702,381,hold,8,+,0.7688247561454773,0,8,0,++++++++,+x8
20260702,382,hold,8,-,0.8262357711791992,0,0,8,--------,-x8
20260702,383,hold,4,-,0.8193256258964539,0,0,4,----,-x4
20260702,384,hold,11,-,0.9998087286949158,0,0,11,-----------,-x11
20260702,385,hold,7,+,0.714479386806488,0,7,0,+++++++,+x7
20260702,386,hold,13,+,0.6689929366111755,0,13,0,+++++++++++++,+x13
20260702,387,hold,9,+,0.5345761179924011,0,9,0,+++++++++,+x9
20260702,388,hold,10,+,0.6570142507553101,0,10,0,++++++++++,+x10
20260702,389,hold,18,-,0.9331368207931519,0,0,18,------------------,-x18
20260702,390,hold,10,-,0.7721438407897949,0,0,10,----------,-x10
20260702,391,hold,3,-,0.9526995420455933,0,0,3,---,-x3
20260702,392,hold,3,-,0.5811375379562378,0,0,3,---,-x3
20260702,393,hold,14,-,0.8890684247016907,0,0,14,--------------,-x14
20260702,394,hold,19,-,0.9999985694885254,0,0,19,-------------------,-x19
20260702,395,hold,9,-,0.6898853778839111,0,0,9,---------,-x9
20260702,396,hold,11,-,0.9997324347496033,0,0,11,-----------,-x11
20260702,397,hold,8,-,0.9620280861854553,0,0,8,--------,-x8
20260702,398,hold,8,-,0.9598355889320374,0,0,8,--------,-x8
20260702,399,hold,3,-,0.8835135102272034,0,0,3,---,-x3
20260702,400,hold,8,-,0.848673939704895,0,0,8,--------,-x8
20260702,401,hold,13,-,0.9971103668212891,0,0,13,-------------,-x13
20260702,402,hold,9,+,0.838630199432373,0,9,0,+++++++++,+x9
20260702,403,hold,8,-,0.6059627532958984,0,0,8,--------,-x8
20260702,404,hold,14,-,0.9999737739562988,0,0,14,--------------,-x14
20260702,405,hold,10,+,0.5820658802986145,0,10,0,++++++++++,+x10
20260702,406,hold,11,-,0.9999966621398926,0,0,11,-----------,-x11
20260702,407,hold,16,-,0.9974074959754944,0,0,16,----------------,-x16
20260702,408,hold,5,+,0.834732711315155,0,5,0,+++++,+x5
20260702,409,hold,12,-,0.9999669790267944,0,0,12,------------,-x12
20260702,410,hold,20,-,1.0,0,0,20,--------------------,-x20
20260702,411,hold,16,-,0.9999998807907104,0,0,16,----------------,-x16
20260702,412,hold,12,+,0.672783613204956,0,12,0,++++++++++++,+x12
20260702,413,hold,15,-,0.9999637603759766,0,0,15,---------------,-x15
20260702,414,hold,13,-,0.9987276196479797,0,0,13,-------------,-x13
20260702,415,hold,6,+,0.8924168944358826,0,6,0,++++++,+x6
20260702,416,hold,15,-,0.9999994039535522,0,0,15,---------------,-x15
20260702,417,hold,19,-,0.6848567128181458,0,0,19,-------------------,-x19
20260702,418,hold,13,-,0.9999750852584839,0,0,13,-------------,-x13
20260702,419,hold,3,+,0.5450496077537537,0,3,0,+++,+x3
20260702,420,hold,17,-,0.9990642666816711,0,0,17,-----------------,-x17
20260702,421,hold,10,-,0.9663691520690918,0,0,10,----------,-x10
20260702,422,hold,5,+,0.7437506318092346,0,5,0,+++++,+x5
20260702,423,hold,15,-,0.9997449517250061,0,0,15,---------------,-x15
20260702,424,hold,13,-,0.9776686429977417,0,0,13,-------------,-x13
20260702,425,hold,15,-,0.9997074007987976,0,0,15,---------------,-x15
20260702,426,hold,18,-,0.9999970197677612,0,0,18,------------------,-x18
20260702,427,hold,15,-,0.9999691247940063,0,0,15,---------------,-x15
20260702,428,hold,8,-,0.6086517572402954,0,0,8,--------,-x8
20260702,429,hold,22,-,0.9999998807907104,0,0,22,----------------------,-x22
20260702,430,hold,14,-,0.9993003606796265,0,0,14,--------------,-x14
20260702,431,hold,13,-,0.9989627599716187,0,0,13,-------------,-x13
20260702,432,hold,13,-,0.9983982443809509,0,0,13,-------------,-x13
20260702,433,hold,10,-,0.9998030066490173,0,0,10,----------,-x10
20260702,434,hold,10,+,0.583660900592804,0,10,0,++++++++++,+x10
20260702,435,hold,15,+,0.5389295220375061,0,15,0,+++++++++++++++,+x15
20260702,436,hold,13,-,0.9999879598617554,0,0,13,-------------,-x13
20260702,437,hold,12,-,0.9804217219352722,0,0,12,------------,-x12
20260702,438,hold,3,-,0.6222524046897888,0,0,3,---,-x3
20260702,439,hold,9,+,0.8452098369598389,0,9,0,+++++++++,+x9
20260702,440,hold,5,-,0.7850714921951294,0,0,5,-----,-x5
20260702,441,hold,10,+,0.5710707902908325,0,10,0,++++++++++,+x10
20260702,442,hold,15,-,0.9995993971824646,0,0,15,---------------,-x15
20260702,443,hold,14,-,0.9734809398651123,0,0,14,--------------,-x14
20260702,444,hold,14,-,0.9649853706359863,0,0,14,--------------,-x14
20260702,445,hold,9,+,0.9320008754730225,0,9,0,+++++++++,+x9
20260702,446,hold,18,-,0.8286368250846863,0,0,18,------------------,-x18
20260702,447,hold,12,+,0.8847159147262573,0,12,0,++++++++++++,+x12
20260702,448,hold,7,+,0.6076681017875671,0,7,0,+++++++,+x7
20260702,449,hold,13,-,0.9999995231628418,0,0,13,-------------,-x13
20260702,450,hold,12,+,0.946114718914032,0,12,0,++++++++++++,+x12
20260702,451,hold,2,-,0.8335875272750854,0,0,2,--,-x2
20260702,452,hold,10,-,0.8781682252883911,0,0,10,----------,-x10
20260702,453,hold,12,-,0.9753654599189758,0,0,12,------------,-x12
20260702,454,hold,7,+,0.8261551856994629,0,7,0,+++++++,+x7
20260702,455,hold,8,+,0.9477053284645081,0,8,0,++++++++,+x8
20260702,456,hold,11,-,0.9970818161964417,0,0,11,-----------,-x11
20260702,457,hold,5,-,0.9468027353286743,0,0,5,-----,-x5
20260702,458,hold,11,+,0.736874520778656,0,11,0,+++++++++++,+x11
20260702,459,hold,16,+,0.5515738129615784,0,16,0,++++++++++++++++,+x16
20260702,460,hold,14,-,0.9961703419685364,0,0,14,--------------,-x14
20260702,461,hold,11,+,0.7716566324234009,0,11,0,+++++++++++,+x11
20260702,462,hold,9,+,0.5784033536911011,0,9,0,+++++++++,+x9
20260702,463,hold,10,-,0.9999982118606567,0,0,10,----------,-x10
20260702,464,hold,12,+,0.7677803039550781,0,12,0,++++++++++++,+x12
20260702,465,hold,9,+,0.6302553415298462,0,9,0,+++++++++,+x9
20260702,466,hold,17,-,0.9961242079734802,0,0,17,-----------------,-x17
20260702,467,hold,12,-,0.9999892711639404,0,0,12,------------,-x12
20260702,468,hold,6,+,0.5422486066818237,0,6,0,++++++,+x6
20260702,469,hold,6,-,0.9804428219795227,0,0,6,------,-x6
20260702,470,hold,13,-,0.9999511241912842,0,0,13,-------------,-x13
20260702,471,hold,9,+,0.8287076354026794,0,9,0,+++++++++,+x9
20260702,472,hold,15,-,0.9999902248382568,0,0,15,---------------,-x15
20260702,473,hold,16,-,0.9999884366989136,0,0,16,----------------,-x16
20260702,474,hold,6,-,0.5778212547302246,0,0,6,------,-x6
20260702,475,hold,7,+,0.8805752396583557,0,7,0,+++++++,+x7
20260702,476,hold,10,+,0.9746971130371094,0,10,0,++++++++++,+x10
20260702,477,hold,8,-,0.7337524890899658,0,0,8,--------,-x8
20260702,478,hold,9,+,0.789620041847229,0,9,0,+++++++++,+x9
20260702,479,hold,12,-,0.6334079504013062,0,0,12,------------,-x12
20260702,480,hold,9,+,0.9324594140052795,0,9,0,+++++++++,+x9
20260702,481,hold,8,+,0.8443212509155273,0,8,0,++++++++,+x8
20260702,482,hold,14,-,0.9999899864196777,0,0,14,--------------,-x14
20260702,483,hold,13,-,0.9836695194244385,0,0,13,-------------,-x13
20260702,484,hold,3,-,0.5907530188560486,0,0,3,---,-x3
20260702,485,hold,17,-,0.9999966621398926,0,0,17,-----------------,-x17
20260702,486,hold,8,+,0.8872005343437195,0,8,0,++++++++,+x8
20260702,487,hold,7,+,0.6561911106109619,0,7,0,+++++++,+x7
20260702,488,hold,2,-,0.8549215197563171,0,0,2,--,-x2
20260702,489,hold,8,-,0.9999576807022095,0,0,8,--------,-x8
20260702,490,hold,16,-,0.9973660111427307,0,0,16,----------------,-x16
20260702,491,hold,12,+,0.6241479516029358,0,12,0,++++++++++++,+x12
20260702,492,hold,12,-,0.9999921321868896,0,0,12,------------,-x12
20260702,493,hold,15,-,0.998571515083313,0,0,15,---------------,-x15
20260702,494,hold,8,-,0.9605070948600769,0,0,8,--------,-x8
20260702,495,hold,10,-,0.9930002689361572,0,0,10,----------,-x10
20260702,496,hold,19,-,0.9999996423721313,0,0,19,-------------------,-x19
20260702,497,hold,14,-,0.9997578263282776,0,0,14,--------------,-x14
20260702,498,hold,13,-,0.9999885559082031,0,0,13,-------------,-x13
20260702,499,hold,8,-,0.9949536919593811,0,0,8,--------,-x8
20260702,500,hold,16,-,0.9999998807907104,0,0,16,----------------,-x16
20260702,501,hold,4,+,0.9277216196060181,0,4,0,++++,+x4
20260702,502,hold,11,-,0.6005955338478088,0,0,11,-----------,-x11
20260702,503,hold,14,-,0.9999998807907104,0,0,14,--------------,-x14
20260702,504,hold,7,+,0.5861078500747681,0,7,0,+++++++,+x7
20260702,505,hold,12,-,0.9997748732566833,0,0,12,------------,-x12
20260702,506,hold,17,-,1.0,0,0,17,-----------------,-x17
20260702,507,hold,7,-,0.9999885559082031,0,0,7,-------,-x7
20260702,508,hold,15,-,0.9621014595031738,0,0,15,---------------,-x15
20260702,509,hold,19,-,0.9999984502792358,0,0,19,-------------------,-x19
20260702,510,hold,4,-,0.5792240500450134,0,0,4,----,-x4
20260702,511,hold,7,-,0.8318649530410767,0,0,7,-------,-x7
20260702,512,hold,15,-,0.9999998807907104,0,0,15,---------------,-x15
20260702,513,hold,9,-,0.999988317489624,0,0,9,---------,-x9
20260702,514,hold,13,-,0.9999998807907104,0,0,13,-------------,-x13
20260702,515,hold,16,+,0.9670434594154358,0,16,0,++++++++++++++++,+x16
20260702,516,hold,11,-,0.9895452857017517,0,0,11,-----------,-x11
20260702,517,hold,5,+,0.8790281414985657,0,5,0,+++++,+x5
20260702,518,hold,18,-,0.9999998807907104,0,0,18,------------------,-x18
20260702,519,hold,16,-,0.9999608993530273,0,0,16,----------------,-x16
20260702,520,hold,9,-,0.7355996966362,0,0,9,---------,-x9
20260702,521,hold,10,+,0.9909067153930664,0,10,0,++++++++++,+x10
20260702,522,hold,9,-,0.9861628413200378,0,0,9,---------,-x9
20260702,523,hold,9,-,0.6807523965835571,0,0,9,---------,-x9
20260702,524,hold,13,-,0.9994199275970459,0,0,13,-------------,-x13
20260702,525,hold,14,+,0.5779986381530762,0,14,0,++++++++++++++,+x14
20260702,526,hold,8,+,0.8998317718505859,0,8,0,++++++++,+x8
20260702,527,hold,22,+,0.9637829661369324,0,22,0,++++++++++++++++++++++,+x22
20260702,528,hold,7,-,0.9632105231285095,0,0,7,-------,-x7
20260702,529,hold,18,-,0.9903960227966309,0,0,18,------------------,-x18
20260702,530,hold,11,-,0.6275557279586792,0,0,11,-----------,-x11
20260702,531,hold,8,-,0.8328852653503418,0,0,8,--------,-x8
20260702,532,hold,17,-,1.0,0,0,17,-----------------,-x17
20260702,533,hold,9,-,0.9999996423721313,0,0,9,---------,-x9
20260702,534,hold,2,-,0.7485911846160889,0,0,2,--,-x2
20260702,535,hold,5,-,0.7360700964927673,0,0,5,-----,-x5
20260702,536,hold,7,+,0.6935576796531677,0,7,0,+++++++,+x7
20260702,537,hold,8,-,0.7258430123329163,0,0,8,--------,-x8
20260702,538,hold,13,-,0.9999998807907104,0,0,13,-------------,-x13
20260702,539,hold,10,-,0.7125783562660217,0,0,10,----------,-x10
20260702,540,hold,8,+,0.9414985179901123,0,8,0,++++++++,+x8
20260702,541,hold,9,+,0.5486803650856018,0,9,0,+++++++++,+x9
20260702,542,hold,8,+,0.6392644047737122,0,8,0,++++++++,+x8
20260702,543,hold,4,-,0.9552232027053833,0,0,4,----,-x4
20260702,544,hold,7,-,0.6895432472229004,0,0,7,-------,-x7
20260702,545,hold,6,+,0.8397669196128845,0,6,0,++++++,+x6
20260702,546,hold,6,+,0.7527019381523132,0,6,0,++++++,+x6
20260702,547,hold,16,-,0.9999843835830688,0,0,16,----------------,-x16
20260702,548,hold,20,-,1.0,0,0,20,--------------------,-x20
20260702,549,hold,12,+,0.9665707945823669,0,12,0,++++++++++++,+x12
20260702,550,hold,14,-,0.9999873638153076,0,0,14,--------------,-x14
20260702,551,hold,20,-,0.9999997615814209,0,0,20,--------------------,-x20
20260702,552,hold,16,-,0.9999686479568481,0,0,16,----------------,-x16
20260702,553,hold,15,-,0.9836086630821228,0,0,15,---------------,-x15
20260702,554,hold,15,-,0.9999997615814209,0,0,15,---------------,-x15
20260702,555,hold,5,+,0.7227119207382202,0,5,0,+++++,+x5
20260702,556,hold,1,-,0.8011589050292969,0,0,1,-,-x1
20260702,557,hold,11,-,0.9997040629386902,0,0,11,-----------,-x11
20260702,558,hold,7,+,0.5036331415176392,0,7,0,+++++++,+x7
20260702,559,hold,5,-,0.7370200753211975,0,0,5,-----,-x5
20260702,560,hold,7,-,0.9926822781562805,0,0,7,-------,-x7
20260702,561,hold,9,+,0.9371059536933899,0,9,0,+++++++++,+x9
20260702,562,hold,5,-,0.6070955395698547,0,0,5,-----,-x5
20260702,563,hold,7,+,0.889572262763977,0,7,0,+++++++,+x7
20260702,564,hold,20,-,0.5660567879676819,0,0,20,--------------------,-x20
20260702,565,hold,19,-,0.9999998807907104,0,0,19,-------------------,-x19
20260702,566,hold,6,-,0.7745319604873657,0,0,6,------,-x6
20260702,567,hold,15,-,0.9999911785125732,0,0,15,---------------,-x15
20260702,568,hold,10,+,0.8285393714904785,0,10,0,++++++++++,+x10
20260702,569,hold,8,+,0.8931730389595032,0,8,0,++++++++,+x8
20260702,570,hold,16,+,0.9869511127471924,0,16,0,++++++++++++++++,+x16
20260702,571,hold,8,+,0.5817382335662842,0,8,0,++++++++,+x8
20260702,572,hold,12,+,0.8664751648902893,0,12,0,++++++++++++,+x12
20260702,573,hold,8,-,0.8221745491027832,0,0,8,--------,-x8
20260702,574,hold,5,-,0.689802348613739,0,0,5,-----,-x5
20260702,575,hold,3,-,0.821177065372467,0,0,3,---,-x3
20260702,576,hold,6,-,0.6143721342086792,0,0,6,------,-x6
20260702,577,hold,18,-,0.9999953508377075,0,0,18,------------------,-x18
20260702,578,hold,9,+,0.9525964260101318,0,9,0,+++++++++,+x9
20260702,579,hold,3,-,0.7175658941268921,0,0,3,---,-x3
20260702,580,hold,7,+,0.6175267696380615,0,7,0,+++++++,+x7
20260702,581,hold,11,+,0.8315504789352417,0,11,0,+++++++++++,+x11
20260702,582,hold,17,-,0.9960364699363708,0,0,17,-----------------,-x17
20260702,583,hold,5,-,0.6490101218223572,0,0,5,-----,-x5
20260702,584,hold,9,-,0.8718060255050659,0,0,9,---------,-x9
20260702,585,hold,4,-,0.6932281255722046,0,0,4,----,-x4
20260702,586,hold,9,-,0.9999997615814209,0,0,9,---------,-x9
20260702,587,hold,19,-,1.0,0,0,19,-------------------,-x19
20260702,588,hold,10,-,0.9885516166687012,0,0,10,----------,-x10
20260702,589,hold,16,-,0.9999933242797852,0,0,16,----------------,-x16
20260702,590,hold,7,-,0.9033879041671753,0,0,7,-------,-x7
20260702,591,hold,5,-,0.920918881893158,0,0,5,-----,-x5
20260702,592,hold,15,-,0.9999994039535522,0,0,15,---------------,-x15
20260702,593,hold,11,-,0.9992879033088684,0,0,11,-----------,-x11
20260702,594,hold,7,+,0.8891781568527222,0,7,0,+++++++,+x7
20260702,595,hold,15,-,0.998111367225647,0,0,15,---------------,-x15
20260702,596,hold,12,-,0.7129983305931091,0,0,12,------------,-x12
20260702,597,hold,3,-,0.6296352744102478,0,0,3,---,-x3
20260702,598,hold,19,-,0.9999994039535522,0,0,19,-------------------,-x19
20260702,599,hold,10,-,0.9997922778129578,0,0,10,----------,-x10
20260702,600,hold,13,-,0.7340492010116577,0,0,13,-------------,-x13
20260702,601,hold,6,-,0.8339855074882507,0,0,6,------,-x6
20260702,602,hold,9,-,1.0,0,0,9,---------,-x9
20260702,603,hold,17,-,0.9999992847442627,0,0,17,-----------------,-x17
20260702,604,hold,14,-,1.0,0,0,14,--------------,-x14
20260702,605,hold,18,-,0.9999977350234985,0,0,18,------------------,-x18
20260702,606,hold,17,-,0.9694287180900574,0,0,17,-----------------,-x17
20260702,607,hold,7,-,0.9881910085678101,0,0,7,-------,-x7
20260702,608,hold,17,-,0.9999996423721313,0,0,17,-----------------,-x17
20260702,609,hold,4,-,0.7345337867736816,0,0,4,----,-x4
20260702,610,hold,6,+,0.7716525197029114,0,6,0,++++++,+x6
20260702,611,hold,11,-,0.9826052188873291,0,0,11,-----------,-x11
20260702,612,hold,14,-,0.9635875821113586,0,0,14,--------------,-x14
20260702,613,hold,18,-,0.9999998807907104,0,0,18,------------------,-x18
20260702,614,hold,18,-,0.9999948740005493,0,0,18,------------------,-x18
20260702,615,hold,22,-,1.0,0,0,22,----------------------,-x22
20260702,616,hold,19,-,1.0,0,0,19,-------------------,-x19
20260702,617,hold,20,-,0.9999996423721313,0,0,20,--------------------,-x20
20260702,618,hold,21,-,1.0,0,0,21,---------------------,-x21
20260702,619,hold,15,-,0.8890199065208435,0,0,15,---------------,-x15
20260702,620,hold,9,-,0.7621476054191589,0,0,9,---------,-x9
20260702,621,hold,11,-,0.99998939037323,0,0,11,-----------,-x11
20260702,622,hold,16,-,1.0,0,0,16,----------------,-x16
20260702,623,hold,10,+,0.8964123725891113,0,10,0,++++++++++,+x10
20260702,624,hold,20,-,0.9999996423721313,0,0,20,--------------------,-x20
20260702,625,hold,5,-,0.9275729656219482,0,0,5,-----,-x5
20260702,626,hold,2,-,0.6147524118423462,0,0,2,--,-x2
20260702,627,hold,18,-,0.9999977350234985,0,0,18,------------------,-x18
20260702,628,hold,9,+,0.5942063331604004,0,9,0,+++++++++,+x9
20260702,629,hold,22,-,0.5531917810440063,0,0,22,----------------------,-x22
20260702,630,hold,13,-,0.6450425386428833,0,0,13,-------------,-x13
20260702,631,hold,14,+,0.8977716565132141,0,14,0,++++++++++++++,+x14
20260702,632,hold,6,-,0.6088220477104187,0,0,6,------,-x6
20260702,633,hold,13,-,0.6063475012779236,0,0,13,-------------,-x13
20260702,634,hold,6,+,0.8046104907989502,0,6,0,++++++,+x6
20260702,635,hold,15,-,0.9999984502792358,0,0,15,---------------,-x15
20260702,636,hold,22,-,1.0,0,0,22,----------------------,-x22
20260702,637,hold,10,-,0.9999998807907104,0,0,10,----------,-x10
20260702,638,hold,8,+,0.8600682020187378,0,8,0,++++++++,+x8
20260702,639,hold,20,-,1.0,0,0,20,--------------------,-x20
20260702,640,hold,13,-,0.9999996423721313,0,0,13,-------------,-x13
20260702,641,hold,14,-,0.9999990463256836,0,0,14,--------------,-x14
20260702,642,hold,3,-,0.7644515633583069,0,0,3,---,-x3
20260702,643,hold,3,-,0.77475506067276,0,0,3,---,-x3
20260702,644,hold,6,-,0.5730717182159424,0,0,6,------,-x6
20260702,645,hold,6,-,0.8670567274093628,0,0,6,------,-x6
20260702,646,hold,8,-,0.7646071910858154,0,0,8,--------,-x8
20260702,647,hold,5,-,0.6131688356399536,0,0,5,-----,-x5
20260702,648,hold,4,-,0.9040994644165039,0,0,4,----,-x4
20260702,649,hold,22,-,1.0,0,0,22,----------------------,-x22
20260702,650,hold,17,-,0.9993762373924255,0,0,17,-----------------,-x17
20260702,651,hold,3,-,0.9991812109947205,0,0,3,---,-x3
20260702,652,hold,14,-,1.0,0,0,14,--------------,-x14
20260702,653,hold,6,+,0.6478813886642456,0,6,0,++++++,+x6
20260702,654,hold,17,-,0.9994944334030151,0,0,17,-----------------,-x17
20260702,655,hold,20,-,1.0,0,0,20,--------------------,-x20
20260702,656,hold,17,-,0.9999922513961792,0,0,17,-----------------,-x17
20260702,657,hold,6,-,0.7560952305793762,0,0,6,------,-x6
20260702,658,hold,20,-,0.9906668066978455,0,0,20,--------------------,-x20
20260702,659,hold,10,+,0.8977832198143005,0,10,0,++++++++++,+x10
20260702,660,hold,15,-,0.9999133348464966,0,0,15,---------------,-x15
20260702,661,hold,10,+,0.7702609300613403,0,10,0,++++++++++,+x10
20260702,662,hold,8,-,0.9894664883613586,0,0,8,--------,-x8
20260702,663,hold,17,-,0.9999914169311523,0,0,17,-----------------,-x17
20260702,664,hold,9,+,0.5885263681411743,0,9,0,+++++++++,+x9
20260702,665,hold,16,-,0.9999805688858032,0,0,16,----------------,-x16
20260702,666,hold,18,-,0.9978020787239075,0,0,18,------------------,-x18
20260702,667,hold,18,+,0.9984917640686035,0,18,0,++++++++++++++++++,+x18
20260702,668,hold,17,-,0.9999998807907104,0,0,17,-----------------,-x17
20260702,669,hold,14,-,1.0,0,0,14,--------------,-x14
20260702,670,hold,17,-,1.0,0,0,17,-----------------,-x17
